GeneID	CTRL_1	CTRL_2	CTRL_3	CTRL_4	CTRL_5	CTRL_6	PD_1	PD_2	PD_3	PD_4	PD_5	PD_6	PD_7	PD_8
AC006115.2	6.797395696	3.145101176	8.675652885	5.611719091	13.40151214	0	9.364850894	18.13682698	15.90103531	28.95025911	8.068378311	5.217938498	23.70695331	3.35821594
AC006116.5	0	6.290202352	3.470261154	0	3.350378035	0	0	0	7.950517653	0	1.861933456	0	0	0
AC006116.7	0	5.241835293	0	0	0	0	20.29051027	0	7.950517653	0	0	0	0	16.7910797
AC006116.9	0	0	0	1.402929773	5.025567053	0	0	0	15.90103531	0	1.241288971	0	0	0
AC006130.3	6.797395696	0	0	9.119043522	4.187972544	0	0	6.801310119	0	0	4.034189156	0	0	0
AC006148.1	26.0566835	6.290202352	0	5.611719091	0	0	15.60808482	0	0	9.046955973	8.378700554	11.74036162	1.580463554	11.19405313
AC006213.3	0	4.193468234	0	0	0	0	4.682425447	0	5.300345102	0	0.310322243	0	0	0
AC006213.6	3.115473027	0	2.602695865	0	0	0	0	2.267103373	0	10.85634717	2.172255699	0	0	0
AC006230.1	0.849674462	0	0.867565288	1.402929773	0	21.87453558	5.462829688	0	0	9.046955973	4.654833641	5.87018081	0	24.62691689
AC006249.1	1.416124103	0	3.470261154	0.701464886	0	0	0	0	0	0	4.654833641	2.608969249	0	0
AC006254.1	0	0	0	2.104394659	0	0	0	0	0	0	0.620644485	4.565696186	0	13.43286376
AC006262.1	3.681922669	4.193468234	0	0	0	0	4.682425447	0	7.950517653	3.618782389	2.792900185	1.304484624	3.160927109	0
AC006299.1	2.549023386	0	6.072957019	0.701464886	0	0	0	0	21.20138041	0	0.620644485	5.87018081	0.790231777	0
AC006330.1	11.04576801	13.62877176	3.470261154	0	5.863161562	0	3.902021206	6.801310119	0	5.428173584	0.930966728	5.87018081	3.951158886	0
AC006348.1	3.115473027	0	7.808087596	0	11.72632312	0	0	0	7.950517653	0	0.930966728	0	0	13.43286376
AC006372.3	0	0	0	0	0	0	10.14525513	22.67103373	7.950517653	0	0	0	0	13.43286376
AC006378.1	0	0	0	2.104394659	0	0	0	0	0	0	0.310322243	0.652242312	3.951158886	11.19405313
AC006460.2	13.87801621	3.145101176	4.337826442	2.805859545	0	0	5.462829688	0	0	7.237564779	6.516767098	9.783634684	0	0
AC006480.2	5.381271593	1.048367059	0	5.611719091	0	0	0	0	0	0	1.861933456	3.261211561	0	26.86572752
AC006504.1	3.115473027	2.096734117	2.602695865	0.701464886	0	0	0	0	0	10.85634717	5.896122612	7.174665435	0	0
AC006504.5	14.72769067	15.72550588	0	2.104394659	11.72632312	9.94297072	10.92565938	0	0	25.33147673	4.654833641	1.956726937	7.112085994	3.35821594
AC006538.3	4.814821951	8.386936469	6.940522308	0	0	0	0	6.801310119	13.25086276	0	3.103222427	1.304484624	0	0
AC006946.2	10.19609354	6.290202352	4.337826442	1.402929773	0	0	14.04727634	0	0	0	0	0	0	0
AC006978.1	0	0	6.072957019	7.71611375	16.75189018	0	3.902021206	0	23.85155296	25.33147673	2.482577942	1.956726937	6.321854217	0
AC006994.1	0	13.62877176	5.205391731	0	0	0	0	0	0	0	0.310322243	0	0	10.07464782
AC007012.2	0	4.193468234	1.735130577	10.52197329	1.675189018	0	0	0	0	0	3.103222427	3.913453873	0	0
AC007036.2	0	3.145101176	16.48374048	0.701464886	0	13.92015901	0	0	0	0	3.103222427	3.913453873	0	0
AC007066.2	2.832248207	8.386936469	0	4.910254204	0	19.88594144	3.121616965	0	0	0	2.172255699	6.522423122	12.64370843	0
AC007106.1	6.514170875	25.16080941	23.42426279	35.07324432	10.05113411	39.77188288	0	15.86972361	13.25086276	5.428173584	6.82708934	5.217938498	0	0
AC007106.2	0	4.193468234	0	0	0	0	0	0	0	25.33147673	0.930966728	1.956726937	0	6.716431879
AC007114.1	1.132899283	1.048367059	0	0	1.675189018	0	0	0	0	0	1.861933456	2.608969249	0	8.955242506
AC007179.2	2.832248207	0	0	0	1.675189018	0	7.804042411	0	0	0	0	0	1.580463554	0
AC007191.1	10.19609354	0	6.940522308	0	8.375945088	0	2.341212723	0	7.950517653	0	0	0	0	24.62691689
AC007216.3	0.566449641	0	0	0	4.187972544	0	0	0	0	0	0.310322243	1.304484624	0	5.597026566
AC007262.2	0	4.193468234	0	4.910254204	0	0	7.02363817	0	7.950517653	12.66573836	6.206444855	5.87018081	6.321854217	2.238810626
AC007292.2	0.849674462	0	0	4.208789318	5.863161562	0	0	0	0	0	1.551611214	1.956726937	2.370695331	0
AC007318.1	4.531597131	0	1.735130577	0	0	0	0	0	0	0	2.172255699	2.608969249	3.951158886	0
AC007325.2	2.549023386	0	0	0	5.863161562	0	9.364850894	0	0	0	0	0	7.902317771	12.31345845
AC007336.1	5.664496413	0	6.072957019	3.507324432	0	0	16.38848906	0	0	0	2.482577942	9.131392371	3.951158886	26.86572752
AC007342.7	2.549023386	0	0	8.417578636	5.863161562	29.82891216	0	0	0	14.47512956	9.309667282	4.565696186	2.370695331	25.7463222
AC007375.3	0.283224821	0	0	0	5.863161562	0	0	0	0	0	0.620644485	0	3.160927109	0
AC007389.1	1.699348924	0	0	2.805859545	7.538350579	0	0	4.534206746	10.6006902	0	0.930966728	1.956726937	7.902317771	10.07464782
AC007402.2	2.265798565	5.241835293	0	0	1.675189018	11.93156486	0	0	0	0	0	0	0	10.07464782
AC007405.2	0	0	0	0	0	0	5.462829688	9.068413492	0	0	0	2.608969249	7.902317771	5.597026566
AC007405.3	2.832248207	2.096734117	0	0	0	0	0	0	0	36.18782389	0.930966728	0	0	0
AC007406.4	2.549023386	10.48367059	16.48374048	14.02929773	0	23.86312973	3.902021206	4.534206746	15.90103531	10.85634717	11.48192298	7.174665435	22.91672154	19.02989032
AC007485.2	6.797395696	3.145101176	0	0.701464886	14.23910665	0	31.99657389	0	0	19.90330314	14.89546765	12.39260393	14.22417199	0
AC007496.3	8.77996944	7.33856941	16.48374048	7.014648863	1.675189018	0	1.560808482	0	0	0	12.10256747	9.131392371	8.692549548	11.19405313
AC007546.3	10.76254319	5.241835293	3.470261154	4.910254204	0	0	14.04727634	15.86972361	0	34.3784327	4.034189156	10.435877	0	20.14929564
AC007560.1	0	1.048367059	3.470261154	0	0	0	0	0	0	0	1.241288971	4.565696186	0	0
AC007566.1	41.91727346	42.9830494	32.96748096	42.08789318	35.17896937	15.90875315	22.63172299	15.86972361	0	41.61599748	26.06706839	32.61211561	26.86788042	0
AC007598.3	0	0	0	1.402929773	0	0	0	9.068413492	0	0	0.310322243	3.913453873	0	0
AC007608.4	1.699348924	16.77387294	2.602695865	0	5.863161562	0	10.14525513	0	0	0	3.723866913	11.08811931	0	17.91048501
AC007610.4	1.416124103	2.096734117	0	3.507324432	0	0	0	0	31.80207061	0	3.103222427	2.608969249	2.370695331	0
AC007614.1	8.213519799	1.048367059	0	0	0	0	0	15.86972361	18.55120786	0	2.482577942	11.74036162	24.49718509	22.38810626
AC007620.2	3.681922669	0	3.470261154	7.71611375	0	0	8.584446653	0	0	0	3.41354467	0	0	0
AC007655.2	2.549023386	5.241835293	0	1.402929773	0	0	0	0	0	0	0	1.956726937	0	0
AC007684.2	2.832248207	0	0	0	0	0	5.462829688	0	0	0	0.930966728	3.261211561	0	0
AC007686.3	0	3.145101176	0.867565288	1.402929773	0	0	0	0	2.650172551	0	1.861933456	1.304484624	1.580463554	0
AC007728.2	0	0	0	0	0	0	7.804042411	4.534206746	0	14.47512956	0	0.652242312	0	0
AC007728.3	0	0	0	2.104394659	0	0	3.902021206	0	0	0	0	0.652242312	5.53162244	0
AC007741.1	2.549023386	0	0.867565288	0	0	0	0	0	0	0	0.930966728	0	0.790231777	0
AC007743.1	0	1.048367059	0.867565288	0	5.025567053	0	4.682425447	0	2.650172551	0	0	3.261211561	0	0
AC007785.3	2.265798565	7.33856941	0.867565288	2.805859545	0	9.94297072	9.364850894	0	0	9.046955973	4.344511398	0	0.790231777	0
AC007878.1	22.09153601	34.59611293	39.04043798	25.25273591	0	17.8973473	24.19253148	49.87627421	0	12.66573836	9.309667282	16.30605781	21.33625798	0
AC007906.1	4.531597131	0	6.072957019	0	0	1.988594144	5.462829688	0	0	0	1.551611214	0	0.790231777	3.35821594
AC007938.3	5.381271593	3.145101176	0	0	0	0	0	15.86972361	0	18.09391195	5.275478127	5.87018081	0	0
AC007996.1	0	0	6.940522308	1.402929773	0	0	2.341212723	20.40393036	10.6006902	0	7.447733826	2.608969249	0	0
AC008014.1	0	1.048367059	5.205391731	8.417578636	0	5.965782432	0	0	0	0	1.241288971	0	0	5.597026566
AC008026.3	4.24837231	2.096734117	5.205391731	2.104394659	10.05113411	0	10.92565938	0	21.20138041	16.28452075	5.896122612	0	0	0
AC008050.1	4.24837231	0	0	1.402929773	0	0	0	0	0	0	0.620644485	1.956726937	0	0
AC008060.1	5.664496413	4.193468234	0	0	0	0	0.780404241	0	0	0	3.103222427	0.652242312	0	0
AC008060.4	0.849674462	4.193468234	2.602695865	0	0	5.965782432	2.341212723	31.73944722	0	16.28452075	4.034189156	0.652242312	0	7.835837193
AC008079.1	2.832248207	0	0	0	0	3.977188288	3.121616965	0	29.15189806	0	1.861933456	0	5.53162244	23.50751158
AC008105.1	0	0	0	0	0	0	0	0	0	1.809391195	2.172255699	8.479150059	4.741390663	0
AC008105.2	3.398697848	3.145101176	4.337826442	3.507324432	0	15.90875315	0	0	0	0	0	0.652242312	0	0
AC008115.3	0	0	0	0	0	0	3.902021206	0	0	3.618782389	0	2.608969249	0	16.7910797
AC008121.2	0	3.145101176	0	0	2.512783526	0	0	0	0	0	0.930966728	0	3.160927109	0
AC008124.1	46.16564577	59.75692234	15.61617519	39.28203363	37.6917529	0	34.33778661	0	23.85155296	30.75965031	33.20447997	28.04641943	18.96556265	20.14929564
AC008147.2	0	3.145101176	1.735130577	0	0	0	6.243233929	0	0	0	1.551611214	7.174665435	0	14.55226907
AC008147.4	0.849674462	5.241835293	3.470261154	2.805859545	0	0	0	0	0	0	1.861933456	3.261211561	0	0
AC008163.1	0	4.193468234	0	1.402929773	0	0	13.2668721	0	7.950517653	0	0	0	0	6.716431879
AC008267.2	0	0	2.602695865	0	0	0	0	0	0	0	0.930966728	2.608969249	0	19.02989032
AC008269.1	3.681922669	6.290202352	7.808087596	3.507324432	11.72632312	0	8.584446653	0	0	16.28452075	8.068378311	2.608969249	11.06324488	12.31345845
AC008280.2	0	5.241835293	0	4.208789318	0	0	0	0	0	0	2.792900185	0	6.321854217	0
AC008429.1	4.814821951	5.241835293	0	1.402929773	0	19.88594144	0	0	0	0	0	0	0	3.35821594
AC008443.4	2.549023386	3.145101176	0	0	0	0	0	0	0	0	1.241288971	2.608969249	0	0
AC008443.6	0	3.145101176	3.470261154	4.208789318	0	0	0	0	0	0	1.241288971	0	0	0
AC008505.1	9.912868723	2.096734117	1.735130577	18.23808704	0	0	0	2.267103373	0	0	3.103222427	0	0	0
AC008537.3	7.930294978	12.5804047	4.337826442	2.104394659	0	19.88594144	11.70606362	0	0	0	4.034189156	0	0	0
AC008569.2	0	0	0	4.208789318	0	7.954376576	3.121616965	0	0	0	1.241288971	0	0	0
AC008571.2	7.363845337	9.435303528	7.808087596	9.820508408	0	17.8973473	9.364850894	0	7.950517653	23.52208553	16.75740111	7.174665435	0	13.43286376
AC008667.3	0.566449641	2.096734117	2.602695865	0.701464886	2.512783526	5.965782432	2.341212723	18.13682698	23.85155296	5.428173584	0	1.304484624	0.790231777	7.835837193
AC008691.1	1.132899283	5.241835293	0	0	10.05113411	0	12.48646786	0	23.85155296	5.428173584	1.241288971	1.956726937	2.370695331	0
AC008737.1	0.566449641	0	0	4.208789318	0	0	0	0	10.6006902	0	0.620644485	0	0	11.19405313
AC008752.3	0	0	0	4.910254204	7.538350579	0	8.584446653	0	0	14.47512956	2.792900185	4.565696186	0	11.19405313
AC008760.2	2.832248207	0	0	0	4.187972544	0	0	2.267103373	0	19.90330314	2.172255699	0	0.790231777	0
AC008764.10	0	2.096734117	2.602695865	0	3.350378035	0	0	0	0	5.428173584	2.172255699	4.565696186	0	0
AC008764.6	0	0	0	0	0	0	7.804042411	4.534206746	0	0	0.310322243	0	0.790231777	8.955242506
AC008764.8	12.17866729	0	0.867565288	0	0	0	1.560808482	6.801310119	0	0	0.930966728	1.956726937	0	0
AC008771.1	3.398697848	15.72550588	6.072957019	4.910254204	13.40151214	19.88594144	29.65536116	27.20524048	15.90103531	0	9.930311768	3.261211561	5.53162244	0
AC008870.2	1.416124103	2.096734117	0	0	5.863161562	0	0	0	7.950517653	0	0.310322243	0.652242312	0	0
AC008875.3	1.132899283	0	1.735130577	0	0	0	0	0	0	0	0	2.608969249	1.580463554	0
AC008883.3	1.699348924	0	2.602695865	0	0	0	0	0	18.55120786	0	0	0	2.370695331	0
AC008894.3	3.115473027	0	0	0	0	0	0	18.13682698	18.55120786	0	0	0	0.790231777	0
AC008895.1	14.44446585	18.87060706	4.337826442	16.83515727	7.538350579	0	0.780404241	0	2.650172551	23.52208553	7.137411583	20.87175399	0.790231777	24.62691689
AC008945.2	1.699348924	0	0	0	0	0	0	2.267103373	2.650172551	5.428173584	0.310322243	0	0	0
AC008966.1	0	9.435303528	2.602695865	0.701464886	0	0	0	34.0065506	13.25086276	0	0.620644485	9.783634684	0	0
AC008966.2	0	0	0	0	0	0	14.82768058	0	0	0	0.930966728	5.87018081	3.160927109	0
AC008969.1	18.40961334	20.96734117	29.49721981	2.805859545	0	17.8973473	5.462829688	0	0	9.046955973	17.68836784	8.479150059	15.80463554	11.19405313
AC008969.2	1.982573745	1.048367059	0	0	0	0	0	0	2.650172551	0	2.482577942	0	0	0
AC009041.3	2.549023386	0	0	1.402929773	0	0	0	0	0	0	2.482577942	1.956726937	0	0
AC009053.1	11.61221765	3.145101176	5.205391731	0	0	1.988594144	0	22.67103373	18.55120786	0	3.41354467	11.74036162	0	0
AC009053.3	0	0	5.205391731	0	0	0	1.560808482	0	0	0	0	0	1.580463554	7.835837193
AC009054.2	2.832248207	0	6.940522308	7.71611375	11.72632312	0	0	0	0	0	0.930966728	0	0	0
AC009061.2	3.398697848	25.16080941	18.21887106	10.52197329	0.837594509	0	0	4.534206746	15.90103531	10.85634717	4.654833641	6.522423122	0	7.835837193
AC009063.1	3.681922669	0	0	0	0	17.8973473	0	0	0	0	3.41354467	9.783634684	0	0
AC009063.2	15.86058996	7.33856941	9.543218173	1.402929773	0	0	14.82768058	9.068413492	10.6006902	28.95025911	31.963191	19.56726937	26.86788042	5.597026566
AC009063.3	0	0	0	0	12.56391763	0	0	0	10.6006902	19.90330314	2.482577942	0	5.53162244	0
AC009065.5	9.629643902	0	2.602695865	0.701464886	0	0	0	0	0	0	3.103222427	1.304484624	0	0
AC009078.3	0	0	0	2.805859545	10.05113411	0	0	0	10.6006902	0	1.241288971	5.87018081	5.53162244	0
AC009084.2	0	0	0	1.402929773	0	0	16.38848906	0	29.15189806	0	0	0	0	15.67167439
AC009086.2	2.549023386	1.048367059	0	0	0	0	0	0	0	0	4.034189156	3.913453873	0	0
AC009090.1	5.381271593	0	0	0	5.025567053	0	0	0	0	0	0.310322243	2.608969249	0	5.597026566
AC009090.5	2.832248207	18.87060706	9.543218173	6.313183977	3.350378035	0	0	0	13.25086276	0	3.103222427	0	0.790231777	0
AC009093.1	6.230946055	5.241835293	1.735130577	0	0	0	0	29.47234385	47.70310592	9.046955973	4.965155884	0	0	0
AC009093.7	9.063194261	14.67713882	0	3.507324432	0	0	9.364850894	0	7.950517653	5.428173584	0.620644485	0	0	0
AC009102.1	16.14381478	15.72550588	6.072957019	2.104394659	6.70075607	0	7.804042411	0	0	45.23477987	8.689022797	15.00157318	6.321854217	5.597026566
AC009102.3	1.416124103	0	1.735130577	3.507324432	0	0	0	0	0	14.47512956	10.24063401	1.956726937	0	0
AC009108.3	3.398697848	0	0	0	9.213539597	0	0	0	0	1.809391195	0.310322243	0	2.370695331	0
AC009113.1	2.832248207	0	5.205391731	4.910254204	5.025567053	7.954376576	2.341212723	0	0	0	0.930966728	0	0	0
AC009120.1	3.115473027	0	0	0	0	0	0	0	2.650172551	9.046955973	1.861933456	1.956726937	0	0
AC009120.2	7.080620516	25.16080941	7.808087596	22.44687636	18.42707919	0	27.31414844	9.068413492	0	21.71269434	12.41288971	6.522423122	15.80463554	13.43286376
AC009126.1	3.115473027	0	0.867565288	2.805859545	0	0	0	0	0	0	1.551611214	0.652242312	0	0
AC009135.2	0	0	0	0	0	0	4.682425447	0	0	16.28452075	0.620644485	1.956726937	3.160927109	0
AC009145.4	2.265798565	6.290202352	0	0	0	0	0	0	0	14.47512956	0	0.652242312	0	0
AC009148.1	13.02834175	3.145101176	0	2.805859545	0	0	0	0	0	0	1.551611214	3.913453873	0	0
AC009163.4	1.982573745	0	0	0	2.512783526	0	0	9.068413492	0	0	0.310322243	0	0	0
AC009163.7	2.832248207	0	4.337826442	2.805859545	0	0	0	0	0	0	0.310322243	0	0	0
AC009166.2	14.72769067	0	0	7.014648863	1.675189018	0	10.14525513	0	21.20138041	0	5.896122612	6.522423122	0	6.716431879
AC009228.1	5.098046772	0	10.41078346	2.805859545	0	0	10.14525513	0	0	0	6.206444855	1.956726937	0	0
AC009237.3	5.098046772	0	0.867565288	1.402929773	2.512783526	11.93156486	0	0	5.300345102	0	3.41354467	7.826907747	4.741390663	0
AC009269.4	0	0	0	0	5.863161562	0	0	0	0	0	1.551611214	0.652242312	2.370695331	0
AC009269.5	0	0	5.205391731	4.208789318	0	0	5.462829688	0	0	0	1.241288971	0	0	0
AC009275.1	0	5.241835293	0	0	0	0	0	0	10.6006902	0	0.620644485	3.261211561	0	0
AC009283.1	4.24837231	0	0.867565288	0	0	0	0	0	0	0	2.172255699	3.913453873	3.951158886	11.19405313
AC009315.1	5.098046772	0	6.072957019	0	3.350378035	0	0	0	37.10241572	0	0	0	0	8.955242506
AC009318.1	0	0	0	5.611719091	0	5.965782432	3.121616965	0	0	0	1.241288971	0	0	0
AC009403.1	4.24837231	8.386936469	5.205391731	0	13.40151214	0	0	0	0	0	2.482577942	1.304484624	6.321854217	0
AC009403.2	4.24837231	0	0	1.402929773	0	0	10.92565938	0	23.85155296	0	0.620644485	4.565696186	0	0
AC009404.1	0	0	1.735130577	0	7.538350579	0	9.364850894	0	0	0	0	3.261211561	0	6.716431879
AC009549.1	3.115473027	0	0.867565288	0	0	0	4.682425447	0	0	0	2.172255699	0.652242312	3.160927109	0
AC009560.3	1.982573745	5.241835293	0	1.402929773	0	0	7.02363817	0	0	0	0	1.304484624	0	0
AC009623.1	2.265798565	0	5.205391731	0	0	0	9.364850894	0	0	0	0.310322243	1.956726937	0	0
AC009704.3	0	0	0	0	0.837594509	0	0	0	10.6006902	0	1.551611214	3.913453873	0	13.43286376
AC009716.2	9.629643902	0	0	0.701464886	0	0	0	6.801310119	0	0	0.310322243	3.261211561	3.951158886	0
AC009754.1	0	0	0	3.507324432	0	0	0	0	0	0	1.241288971	1.956726937	0	4.477621253
AC009779.2	0	0	0	1.402929773	5.025567053	5.965782432	0	0	0	0	2.172255699	3.913453873	10.2730131	6.716431879
AC009879.3	1.699348924	0	0	3.507324432	0	0	3.121616965	0	0	0	1.241288971	0.652242312	0	6.716431879
AC009899.1	0	0	0	1.402929773	0	0	0	0	0	0	5.585800369	3.261211561	4.741390663	0
AC009948.1	2.265798565	2.096734117	2.602695865	2.104394659	5.025567053	0	10.92565938	0	0	0	1.861933456	3.261211561	0	11.19405313
AC009948.2	1.132899283	0	0.867565288	0	0	0	0	0	0	0	1.861933456	0	3.160927109	0
AC009948.3	0	8.386936469	0	8.417578636	10.88872861	3.977188288	7.02363817	0	0	14.47512956	0.310322243	5.217938498	0.790231777	0
AC009950.1	0.849674462	0	0	0	0	0	0	0	15.90103531	0	0.930966728	2.608969249	0.790231777	0
AC009951.4	46.16564577	12.5804047	48.58365615	21.74541148	25.96542977	11.93156486	28.87495692	34.0065506	18.55120786	39.80660628	33.51480222	15.65381549	13.43394021	27.98513283
AC009961.1	0	0	11.27834875	0	0	0	0	0	0	5.428173584	0.930966728	3.261211561	0	0
AC009996.1	0	1.048367059	0	1.402929773	0	0	4.682425447	0	0	14.47512956	0.310322243	0	0	0
AC010132.4	1.416124103	3.145101176	0	0	0	0	0	0	0	0	1.551611214	2.608969249	0	0
AC010168.2	3.115473027	0	12.14591404	0	0	0	0	4.534206746	5.300345102	0	7.137411583	7.826907747	8.692549548	22.38810626
AC010186.3	7.930294978	8.386936469	10.41078346	7.014648863	1.675189018	0	0	11.33551687	0	14.47512956	9.930311768	18.91502706	6.321854217	0
AC010198.2	7.647070158	1.048367059	0	4.208789318	10.88872861	0	0.780404241	0	5.300345102	0	0.930966728	5.87018081	0	11.19405313
AC010201.2	0.566449641	0	0.867565288	0	0	0	1.560808482	0	10.6006902	0	0.620644485	0.652242312	0	0
AC010203.1	0	5.241835293	2.602695865	0	0	0	0	0	0	0	2.792900185	3.913453873	0	0
AC010210.1	10.19609354	12.5804047	13.88104462	34.37177943	17.58948469	0	17.16889331	0	21.20138041	0	4.654833641	1.304484624	31.60927109	15.67167439
AC010326.3	3.115473027	0	2.602695865	0	0	0	7.804042411	0	5.300345102	0	0	1.304484624	0	0
AC010326.4	1.132899283	5.241835293	12.14591404	0	0	0	0	0	0	0	3.723866913	0	3.160927109	11.19405313
AC010327.6	0	0	0	2.805859545	0.837594509	0	9.364850894	0	0	0	0.310322243	0	0	0
AC010336.7	0	1.048367059	0	0	0	0	0	0	0	0	2.172255699	3.261211561	0	20.14929564
AC010359.3	15.01091549	2.096734117	29.49721981	16.13369239	12.56391763	0	2.341212723	18.13682698	21.20138041	18.09391195	26.37739063	13.69708856	50.57483374	0
AC010378.1	2.549023386	0	0	2.104394659	0	0	0	0	0	0	1.241288971	2.608969249	7.112085994	0
AC010422.4	3.115473027	0	0	0	0	0	2.341212723	0	18.55120786	0	0.620644485	0.652242312	0	0
AC010422.8	0	5.241835293	4.337826442	0	0	0	0	0	7.950517653	0	0.620644485	4.565696186	1.580463554	13.43286376
AC010424.1	0.566449641	0	0	0	0	0	5.462829688	0	0	0	1.551611214	3.261211561	0	0
AC010491.2	2.265798565	0	2.602695865	2.104394659	0	5.965782432	0	0	0	0	1.551611214	0	0	11.19405313
AC010501.2	3.398697848	0	0	6.313183977	0	0	6.243233929	0	0	0	0	5.87018081	0	0
AC010530.1	0	0	3.470261154	2.805859545	0	7.954376576	0	0	0	0	0.310322243	0	0	0
AC010536.2	1.982573745	3.145101176	0	0	0	11.93156486	0	0	0	0	1.241288971	0	0	0
AC010538.1	3.681922669	5.241835293	0	0	12.56391763	0	0	0	0	0	2.792900185	3.261211561	0	0
AC010615.1	3.398697848	0	0.867565288	0	10.88872861	0	0	0	0	0	0.310322243	5.217938498	0	0
AC010618.3	8.49674462	1.048367059	0	3.507324432	0	0	0	4.534206746	0	18.09391195	0.620644485	3.913453873	10.2730131	0
AC010623.1	2.265798565	0	2.602695865	0	0	0	0	0	0	1.809391195	0.930966728	0.652242312	0	0
AC010632.2	0	0	2.602695865	2.104394659	0	0	0	0	5.300345102	0	0.930966728	0	0	0
AC010642.2	0	15.72550588	2.602695865	0	0	0	0	0	0	0	1.551611214	3.913453873	14.22417199	0
AC010643.1	0	9.435303528	0	0	0	0	0	0	5.300345102	0	0.310322243	0.652242312	0	0
AC010680.1	0	8.386936469	0	0.701464886	0	0	0	0	0	0	0.930966728	2.608969249	0	0
AC010680.2	0	6.290202352	0	9.119043522	0	0	0	0	0	9.046955973	0.310322243	0	0	0
AC010680.4	0	1.048367059	0	0	0	0	0	0	0	1.809391195	0.310322243	9.783634684	7.112085994	0
AC010735.2	0	0	0	0	9.213539597	0	3.121616965	0	15.90103531	0	0.620644485	1.304484624	3.160927109	0
AC010889.1	0	0	0	0	0	0	9.364850894	0	0	0	3.103222427	1.956726937	2.370695331	0
AC010889.2	0.283224821	0	0	0	0	0	4.682425447	0	0	0	1.241288971	0.652242312	0	0
AC010969.2	6.797395696	0	0	0	0	0	0	0	13.25086276	0	9.309667282	2.608969249	0	10.07464782
AC010970.1	0	1.048367059	1.735130577	0.701464886	6.70075607	0	4.682425447	11.33551687	5.300345102	1.809391195	0	1.304484624	0.790231777	2.238810626
